CROP,LATITUDE,LONGITUDE,YEAR,YIELD,GSL,CWD_fall,CWD_spring,CWD_summer,WW_fall,WW_spring,WW_summer,CDD_fall,CDD_spring,CDD_summer,CSDI_fall,CSDI_spring,CSDI_summer,WSDI_fall,WSDI_spring,WSDI_summer,CFD_fall,CFD_spring,CFD_summer,CSU_fall,CSU_spring,CSU_summer,T_PH_H2O,S_PH_H2O,AWC_CLASS
canola,51.25,-86.75,2002,32.5,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
corn,51.25,-86.75,2002,102.4,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2002,31.3,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
oats,51.25,-86.75,2002,77.5,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2002,34.7,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2002,50.6,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2002,72.1,145.0,5.0,2.0,10.0,5.0,0.0,3.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,0.0,1.0,5.0,7.0,5.328,5.574,2.12
barley,51.25,-86.75,2003,65.8,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
canola,51.25,-86.75,2003,36.0,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
corn,51.25,-86.75,2003,117.8,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2003,40.0,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
oats,51.25,-86.75,2003,79.4,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2003,35.5,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2003,52.2,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2003,76.3,140.0,12.0,4.0,10.0,5.0,1.0,2.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,2.0,0.0,1.0,5.0,5.328,5.574,2.12
barley,51.25,-86.75,2004,63.9,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
canola,51.25,-86.75,2004,37.3,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2004,37.1,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
oats,51.25,-86.75,2004,67.9,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2004,27.5,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2004,50.8,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2004,72.4,154.0,12.0,4.0,6.0,2.0,4.0,0.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,13.0,0.0,36.0,18.0,0.0,3.0,3.0,7.0,5.328,5.574,2.12
barley,51.25,-86.75,2005,54.8,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
canola,51.25,-86.75,2005,25.0,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
corn,51.25,-86.75,2005,102.9,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2005,36.7,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
oats,51.25,-86.75,2005,50.6,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2005,37.2,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2005,43.2,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2005,70.0,146.0,8.0,6.0,7.0,6.0,0.0,4.0,12.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,3.0,4.0,5.328,5.574,2.12
barley,51.25,-86.75,2006,56.2,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
canola,51.25,-86.75,2006,41.7,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2006,36.0,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
oats,51.25,-86.75,2006,71.2,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2006,34.4,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2006,50.2,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2006,83.9,167.0,7.0,4.0,8.0,4.0,3.0,3.0,12.0,16.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,46.0,0.0,1.0,1.0,8.0,5.328,5.574,2.12
barley,51.25,-86.75,2007,63.0,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
canola,51.25,-86.75,2007,34.7,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2007,34.0,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
oats,51.25,-86.75,2007,72.6,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2007,36.1,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2007,51.1,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2007,73.6,129.0,11.0,5.0,9.0,4.0,1.0,3.0,5.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,0.0,1.0,9.0,5.328,5.574,2.12
barley,51.25,-86.75,2008,53.6,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
canola,51.25,-86.75,2008,40.0,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2008,40.0,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
oats,51.25,-86.75,2008,64.5,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2008,35.5,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2008,49.5,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2008,80.2,191.0,7.0,3.0,6.0,1.0,4.0,2.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,49.0,1.0,1.0,12.0,3.0,5.328,5.574,2.12
barley,51.25,-86.75,2009,65.6,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
canola,51.25,-86.75,2009,39.4,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2009,42.3,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
oats,51.25,-86.75,2009,75.8,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2009,26.8,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2009,50.6,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2009,73.2,152.0,6.0,3.0,5.0,1.0,2.0,7.0,13.0,17.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,47.0,2.0,1.0,8.0,5.0,5.328,5.574,2.12
barley,51.25,-86.75,2010,54.2,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
canola,51.25,-86.75,2010,41.6,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
corn,51.25,-86.75,2010,106.5,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
fall_rye,51.25,-86.75,2010,40.0,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
oats,51.25,-86.75,2010,67.3,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
soybeans,51.25,-86.75,2010,42.1,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
spring_wheat,51.25,-86.75,2010,52.3,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
winter_wheat,51.25,-86.75,2010,79.5,174.0,4.0,8.0,6.0,1.0,2.0,9.0,13.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,48.0,0.0,2.0,3.0,25.0,5.328,5.574,2.12
barley,49.25,-100.25,1987,40.3,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
canary_seed,49.25,-100.25,1987,1180.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
canola,49.25,-100.25,1987,25.9,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
corn,49.25,-100.25,1987,86.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
durum_wheat,49.25,-100.25,1987,27.1,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
fall_rye,49.25,-100.25,1987,27.5,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
flaxseed,49.25,-100.25,1987,18.2,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
lentils,49.25,-100.25,1987,1367.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
mustard,49.25,-100.25,1987,1133.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
oats,49.25,-100.25,1987,47.4,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
peas,49.25,-100.25,1987,29.3,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
spring_wheat,49.25,-100.25,1987,22.5,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
winter_wheat,49.25,-100.25,1987,24.0,180.0,3.0,7.0,5.0,2.0,2.0,2.0,19.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0,0.0,4.0,6.0,20.0,6.932,7.332000000000001,1.0
barley,49.25,-100.25,1988,30.5,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
canary_seed,49.25,-100.25,1988,680.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
canola,49.25,-100.25,1988,14.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
corn,49.25,-100.25,1988,52.9,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
durum_wheat,49.25,-100.25,1988,15.8,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
fall_rye,49.25,-100.25,1988,17.2,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
flaxseed,49.25,-100.25,1988,10.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
lentils,49.25,-100.25,1988,533.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
mustard,49.25,-100.25,1988,880.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
oats,49.25,-100.25,1988,26.0,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
peas,49.25,-100.25,1988,15.7,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
spring_wheat,49.25,-100.25,1988,15.6,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
winter_wheat,49.25,-100.25,1988,12.4,187.0,4.0,5.0,3.0,0.0,0.0,3.0,35.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,49.0,0.0,5.0,2.0,13.0,6.932,7.332000000000001,1.0
barley,49.25,-100.25,1989,34.1,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
canary_seed,49.25,-100.25,1989,1271.0,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
canola,49.25,-100.25,1989,8.4,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
corn,49.25,-100.25,1989,50.0,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
durum_wheat,49.25,-100.25,1989,24.6,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
fall_rye,49.25,-100.25,1989,33.0,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
flaxseed,49.25,-100.25,1989,7.3,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
lentils,49.25,-100.25,1989,1100.0,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
mustard,49.25,-100.25,1989,679.0,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
oats,49.25,-100.25,1989,34.5,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
peas,49.25,-100.25,1989,15.2,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
spring_wheat,49.25,-100.25,1989,22.2,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
winter_wheat,49.25,-100.25,1989,26.2,167.0,3.0,4.0,4.0,0.0,0.0,3.0,35.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,0.0,2.0,3.0,15.0,6.932,7.332000000000001,1.0
barley,49.25,-100.25,1990,62.7,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
canary_seed,49.25,-100.25,1990,1333.0,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
canola,49.25,-100.25,1990,18.1,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
corn,49.25,-100.25,1990,76.5,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
durum_wheat,49.25,-100.25,1990,41.3,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
fall_rye,49.25,-100.25,1990,35.3,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
flaxseed,49.25,-100.25,1990,18.8,183.0,6.0,6.0,4.0,1.0,0.0,4.0,21.0,27.0,10.0,6.0,0.0,0.0,0.0,16.0,0.0,13.0,19.0,0.0,3.0,4.0,21.0,6.932,7.332000000000001,1.0
